Node,Hub Score
u13369,1.3803329731522972e-139
u24822,2.4883518805611425e-07
u9860,3.2928236650976905e-07
u26717,8.444273257882225e-08
u17308,1.3818034927114113e-06
u16487,3.610237905334069e-07
u27405,3.2549282511972865e-08
u10474,5.43337040018324e-07
u26400,1.9327412973622243e-07
u10499,5.640773188762329e-06
u4553,4.0445626302462234e-05
u22930,1.0141618324875494e-06
u3995,2.4249523542647175e-06
u3818,1.3803329731522972e-139
u10840,4.039487340759027e-07
u14424,6.037222534604941e-08
u7931,3.5337666614445727e-07
u25222,2.0192680644573461e-07
u25737,1.2994893393228136e-128
u25969,1.6150621460147156e-07
u7324,1.660861318151079e-06
u1598,3.0009187907521198e-05
u27658,1.3467022090430294e-07
u17710,2.5649980930341604e-07
u29305,1.101067309760846e-07
u23343,8.52708240804275e-08
u11393,4.487821153156892e-07
u3768,3.0796706316660794e-06
u27085,1.3803329731522972e-139
u5016,1.6950562230858987e-07
u24485,1.3803329731522972e-139
u25260,5.875636871521881e-07
u29268,1.3803329731522972e-139
u12856,4.892135334131857e-07
u10036,7.963922193233329e-07
u3786,6.041334766243435e-06
u18841,3.3886243688243045e-07
u27568,1.3803329731522972e-139
u23677,3.47684640566464e-07
u21144,1.3803329731522972e-139
u23455,3.4988043372577244e-07
u19886,3.994356801670325e-07
u25416,3.7884778581757865e-08
u13697,4.6388005016358934e-07
u25978,1.3803329731522972e-139
u15860,1.3803329731522972e-139
u3944,1.0481115398441151e-06
u5177,2.2104407517140244e-06
u3107,1.0207679101412602e-05
u13004,4.4942543547912157e-07
u17910,3.1130521109587586e-07
u6539,2.529476916358167e-06
u25923,1.3803329731522972e-139
u14157,4.6002245244612713e-07
u4066,6.286801618508795e-07
u17913,4.100295527251252e-07
u17657,3.08916242923346e-06
u22176,9.371647572654407e-08
u13880,4.706507322854333e-07
u4298,1.1025466612242454e-06
u12559,4.402600629294728e-07
u22896,6.290355919391412e-08
u25453,1.4661291168388816e-12
u10998,4.6705054282637175e-07
u8430,5.172628647012827e-07
u20551,9.24237547079709e-07
u16948,2.165589515062242e-07
u7841,4.5030209981275775e-07
u4573,2.4941823667445923e-06
u19919,1.9878818262318492e-07
u4621,1.6618164812440072e-06
u27096,1.3803329731522972e-139
u18637,2.189981431403148e-07
u27883,1.1579072221249146e-132
u3981,9.638137759015057e-07
u10986,4.1121408003097506e-07
u10002,4.833020044734566e-07
u18289,5.420123701660412e-07
u29180,2.3610545992869373e-07
u16552,1.0387240419330617e-07
u719,8.029167339982175e-05
u8069,3.4602162250411693e-07
u24976,1.9212625111477968e-07
u25965,3.0374139544661587e-08
u25772,2.5655519259138325e-07
u14188,7.888345758304212e-08
u19842,3.177834176695613e-07
u6537,8.101048989470245e-06
u24335,2.768771557574059e-07
u8827,4.1024729578379383e-07
u19766,3.177834176695613e-07
u1603,2.645771576256424e-05
u25492,9.137006328125955e-08
u27652,1.3467022090430294e-07
u15851,2.946028041485459e-07
u23605,1.1579072221249146e-132
u21674,5.106448410102221e-08
u4033,9.439626480595863e-07
u9947,5.364125668524177e-07
u18079,1.1745562823587245e-07
u10744,2.1225317424818297e-07
u16900,3.319477132723887e-07
u19401,9.787144608794703e-07
u584,9.792892735948308e-07
u11675,7.104046993810575e-07
u26685,2.377234695137163e-08
u25200,1.0785772892278348e-07
u3869,3.1267841550977244e-05
u18814,3.436464660353832e-07
u4296,3.6293253943494766e-06
u20595,3.7400240995788335e-07
u308,0.00021493390753291456
u27678,2.4908594887751897e-07
u13376,3.3775086951332075e-08
u9491,5.407839785760794e-07
u20508,6.511484344327059e-07
u12671,5.774488964330761e-07
u22487,1.3803329731522972e-139
u18940,1.5399006950994142e-07
u26529,1.0575772561445873e-07
u2662,6.948356887268744e-06
u29050,7.275716365633178e-09
u4633,6.229635140819805e-06
u7244,1.0102860077986083e-06
u20057,3.5937643033954973e-07
u6741,5.009459031430025e-07
u5293,5.170613415702726e-06
u3793,3.308461323682405e-07
u12995,4.499599457791194e-07
u1325,1.8996929559475384e-06
u22539,9.64352662959068e-08
u8593,5.556684657244923e-06
u25286,1.3803329731522972e-139
u6199,1.2283553853482364e-06
u1975,6.196882501245758e-07
u11564,3.863576481168874e-06
u9389,1.2350353792136553e-06
u27864,1.6321578032874097e-07
u17607,3.829688928440072e-07
u8123,8.252709606509068e-07
u16684,7.897237613220007e-08
u581,2.946857166418806e-06
u6222,6.1245575592533675e-06
u15922,8.333006726676308e-08
u14136,8.773113999647522e-07
u4474,1.4185361627116097e-06
u24781,5.8998642621468685e-08
u8639,1.986548165409514e-07
u21978,4.345168907165858e-07
u26371,1.3803329731522972e-139
u24805,1.7062229580095156e-07
u9298,3.948040189290135e-07
u27802,8.076001179717469e-08
u347,1.0054093605046447e-05
u26131,1.3803329731522972e-139
u8208,7.909316607578494e-07
u8433,3.5877680517103754e-07
u3887,7.4285577564143744e-06
u14042,3.3663975581350467e-07
u4327,9.034219814620254e-07
u2357,3.4485798575709174e-07
u6583,1.5148045637107318e-06
u17466,6.419440628385709e-07
u26795,1.004491927903122e-08
u27284,1.6252872706234466e-09
u18538,4.5392908602485264e-07
u23715,1.894019219213923e-07
u9202,3.2469869172302897e-07
u13343,3.832066083787288e-07
u16482,5.928274926922089e-07
u4412,2.403751669180463e-06
u10312,3.979610605168686e-07
u1364,1.7983014631029377e-05
u4867,8.466879599455246e-07
u26549,8.737868078963566e-07
u18044,3.6019304029366295e-07
u20431,1.473601258845791e-07
u6023,4.5587618288085333e-07
u29299,1.6148612295320926e-07
u8342,3.507102855441558e-07
u15957,4.644479814200713e-07
u26937,1.3803329731522972e-139
u78,2.1317383151359924e-06
u5054,1.3821720272583334e-05
u1882,3.85654507501372e-06
u867,3.5492787467439226e-06
u19738,3.177834176695613e-07
u14286,4.1792530577226503e-07
u598,9.672896248683807e-06
u24268,1.249590340489071e-07
u12650,8.984852053192582e-07
u6122,4.0402318752418636e-05
u5314,1.0962225987944333e-06
u15121,4.0681556448063015e-07
u12860,5.06938896558208e-07
u24261,8.727560360622477e-09
u29348,1.3803329731522972e-139
u27180,2.7436035582430535e-07
u25209,1.3803329731522972e-139
u27450,1.3567494411686178e-07
u338,0.000583237100648034
u22573,1.3803329731522972e-139
u22229,4.116805273935885e-08
u10776,1.3535257677656e-06
u23893,1.9393823449234663e-09
u22851,1.5144905626099233e-08
u2714,1.716830287455599e-06
u26985,2.5559561067012064e-09
u4675,1.6950562230858987e-07
u19793,3.177834176695613e-07
u8667,1.6012825637725002e-06
u18628,2.189981431403148e-07
u14617,1.8509779208605645e-07
u19603,1.0454846024892044e-07
u10930,5.062150471040394e-07
u14914,3.767940743958811e-07
u2264,2.7867931018596605e-06
u10150,5.246080034237066e-07
u16135,3.043183607329585e-07
u3974,3.6808710908966796e-05
u26987,4.06774497173704e-08
u16819,3.012845779313926e-07
u24313,1.3803329731522972e-139
u2993,1.7199754149676642e-06
u23300,1.1716880525530978e-07
u20036,2.1805316920380542e-07
u52,0.000149282618604008
u6404,1.9993827485439914e-05
u2498,8.487114407185078e-05
u6653,5.7135595020706e-07
u10148,4.4678426450894815e-07
u7232,4.588687601358813e-07
u16174,3.7569875459879225e-07
u23558,3.891959488374752e-07
u2273,3.590541673483115e-07
u622,8.460381322895999e-05
u20267,1.0736048967995294e-07
u23231,7.515876610409947e-13
u25236,2.1751745758025843e-07
u26696,1.8891932105398834e-07
u13756,4.023681737131767e-07
u14949,4.0425987784390954e-07
u26834,1.3803329731522972e-139
u6003,4.352499848836651e-07
u23562,2.3679757996079679e-07
u19115,2.7502193344796926e-07
u13818,6.10237762851187e-08
u4732,1.6950562230858987e-07
u25304,1.3803329731522972e-139
u9151,3.9323628108095533e-07
u3734,3.308461323682405e-07
u20767,6.132170332051427e-08
u28467,1.3803329731522972e-139
u25523,1.3803329731522972e-139
u116,0.00024398137065345524
u13527,3.029810510259844e-07
u5564,5.659673787224262e-07
u18455,2.28351094792022e-07
u11380,1.5778097252596144e-07
u14017,1.2067625716760453e-08
u19569,2.7090919383764117e-07
u10186,4.993381558152237e-07
u5292,6.95932671504357e-06
u25030,3.595375058499908e-08
u20292,3.198622890969562e-07
u27775,2.26681926215177e-07
u1530,1.8023675415696882e-05
u24281,1.3803329731522972e-139
u20653,8.446435696633982e-08
u25941,1.1119876637322712e-08
u12844,1.0011478449853578e-06
u14093,1.272213057642045e-07
u23819,1.3803329731522972e-139
u24645,1.763005338954975e-07
u17024,1.9542654736630685e-07
u3163,6.7629579209012025e-06
u29222,1.9840370531439202e-07
u28849,1.3803329731522972e-139
u23876,5.317325300717628e-08
u12291,2.1355244593325066e-08
u2461,3.7060884643796617e-07
u5173,2.9167639108232545e-06
u24947,2.7915798968183046e-08
u8536,8.911900831097322e-07
u7401,2.2699594341281183e-06
u22817,7.120572690298059e-08
u16721,1.6730173457897734e-07
u23416,1.3803329731522972e-139
u19700,3.177834176695613e-07
u21236,1.6280435356678986e-07
u27162,1.3803329731522972e-139
u24476,1.2067625716760453e-08
u19403,1.541362058014439e-07
u19173,2.5937630074977716e-07
u17558,9.981910088601283e-08
u16787,3.138342308325839e-07
u22610,2.3483127785648937e-07
u26641,6.7866511288566385e-09
u8876,4.2537772592781334e-07
u21778,4.571206322719824e-07
u22756,2.5397515799612206e-08
u22397,2.4167127387126707e-07
u26378,8.926333959816108e-08
u20313,5.559677490256499e-07
u2116,3.4485798575709174e-07
u27841,1.3803329731522972e-139
u2923,8.374547359176289e-06
u25014,4.9900611807475936e-08
u7183,4.082294685399999e-06
u22908,8.462592771230246e-08
u8166,7.510104887252358e-07
u19970,4.5659263828860766e-07
u4635,3.907245651833283e-06
u26070,1.3803329731522972e-139
u15687,1.3443316787714385e-07
u5197,1.288714921260468e-06
u13841,4.809350876204746e-07
u22147,2.92691773383006e-07
u16603,3.977440111040509e-07
u21494,1.3803329731522972e-139
u24403,8.916842426186799e-08
u17224,1.1130062512217797e-07
u15530,4.0407231175604394e-07
u17159,8.179592348656071e-07
u574,3.715323684769536e-05
u3651,8.452316928344901e-07
u15340,3.144264493220416e-07
u2393,1.8651702727128713e-05
u21969,9.446143045360383e-09
u24307,1.3803329731522972e-139
u10389,8.224291291502673e-07
u11348,1.1579072221249146e-132
u12830,3.699007257022104e-07
u15396,1.0182395083531954e-06
u12362,8.277559147331479e-07
u789,8.797693088246969e-08
u19510,3.48649065450697e-07
u3341,1.1090067997060338e-05
u24633,1.415916266652982e-07
u23939,1.0390939138312053e-07
u3257,3.308461323682405e-07
u21789,3.2790896146024776e-07
u6251,3.3802718585701267e-06
u18220,4.171640493854509e-07
u19327,1.3803329731522972e-139
u23111,9.393135427080636e-10
u7782,2.6536975794670797e-06
u2873,3.783149315700406e-06
u6242,1.4366167456538478e-05
u19159,3.8523836459553443e-07
u28205,3.7010079034923324e-07
u24702,1.3803329731522972e-139
u4057,6.771402529363511e-06
u10759,1.3471731648928594e-06
u26031,1.4696310530364405e-07
u21964,8.185849762244415e-08
u16796,3.531276675729379e-07
u16969,6.430987733204756e-07
u23412,1.2715085041516876e-07
u18305,4.033979548648693e-07
u3675,1.0547404137334738e-06
u29041,1.1579072221249146e-132
u18832,3.5130137871743868e-09
u25971,2.7718294310161104e-09
u9164,4.416691324410919e-06
u17769,3.9887391106317534e-07
u16884,2.742040388241845e-07
u3468,3.308461323682405e-07
u13233,2.1616586027765015e-07
u24235,4.7971845223963056e-08
u1952,4.997502532553768e-07
u5611,8.369812482329933e-07
u18225,6.442287823277647e-07
u12390,5.541705031575376e-07
u19367,4.2581351542357277e-07
u22049,4.4822971135351047e-07
u7471,4.7154836860246914e-07
u26867,1.3803329731522972e-139
u9398,3.8753287437467886e-07
u13290,4.556433969011316e-07
u6245,1.077997684982371e-06
u25313,1.7645519022806538e-08
u22408,2.454734684857937e-08
u26193,7.95361086985849e-08
u27580,1.3803329731522972e-139
u10635,3.8329430232926196e-07
u17064,3.0038898448441616e-07
u2081,3.4485798575709174e-07
u21257,5.507299381277061e-07
u25653,8.125570794901522e-09
u3228,7.693389376655002e-06
u25136,1.7354419110733897e-08
u12342,1.0099409194283788e-06
u15981,4.2071539852515503e-08
u5095,1.0955726853532184e-07
u8221,3.871109658464115e-07
u3055,2.52350979894265e-06
u14682,4.3762789196925383e-07
u9743,4.4367022365925095e-07
u25429,1.6492354632671482e-07
u15811,7.257070429524584e-07
u27341,1.3803329731522972e-139
u20600,4.3761138641892313e-07
u23552,3.4270918201538774e-08
u7877,4.189218697646063e-07
u21108,1.3803329731522972e-139
u918,0.0020621876873318165
u19029,1.9004034549747437e-14
u18694,2.189981431403148e-07
u21006,1.8690122617689623e-07
u9446,4.1648597871736826e-07
u17573,1.0870373631566914e-07
u28235,1.7296069987362428e-07
u10158,2.8854703525237444e-06
u11829,3.998156064100125e-07
u1825,7.196236097154359e-07
u10222,5.995944719100613e-07
u17731,3.370613658035942e-07
u620,0.000572564818828785
u21396,3.4110382304666093e-07
u4475,9.314059807149004e-06
u1974,6.196882501245758e-07
u26485,1.3803329731522972e-139
u5117,7.541896116803555e-07
u9260,4.012332144382593e-07
u23608,1.3477651816945442e-09
u18934,3.421161961157935e-07
u29171,2.3610545992869373e-07
u5104,4.6363582396652384e-08
u3472,3.308461323682405e-07
u7414,4.7401663396384506e-07
u24937,1.3803329731522972e-139
u5346,4.267529492511965e-06
u22659,3.701750657893625e-08
u3762,3.308461323682405e-07
u14806,3.9284011921974006e-07
u3485,3.308461323682405e-07
u5616,8.126156186414544e-07
u29063,1.6148612295320926e-07
u21490,8.335788294007018e-07
u27589,2.1269468036561824e-07
u2441,6.506600753296327e-06
u12050,1.5315131511018608e-06
u14453,4.2214436018975034e-07
u5002,1.6950562230858987e-07
u3241,5.259918476094204e-06
u27549,1.3803329731522972e-139
u4109,7.380010778293287e-07
u5586,4.4214835020055344e-07
u18371,2.28351094792022e-07
u5350,4.156844010035171e-07
u24926,1.9645256483868324e-07
u4917,5.358838828018442e-07
u20352,6.953095433481445e-08
u6137,1.8302505665493253e-06
u15056,4.4100666636593637e-07
u3186,1.788607464421129e-05
u25189,3.364741464429685e-07
u28144,1.3803329731522972e-139
u10756,4.860171270801915e-07
u7421,5.2681988051299e-07
u2572,9.882767038864896e-08
u6683,1.0513467108754723e-06
u9845,5.681273994664908e-07
u5836,4.7335463016476755e-07
u28783,1.0047564135111996e-08
u13852,3.989219946099226e-07
u28974,2.1562079887567153e-07
u1735,1.2097243944652037e-05
u934,7.232370183658724e-07
u3780,7.449016711424462e-06
u11801,4.784942011722424e-07
u17204,3.676600562645039e-07
u12472,4.2473861041813026e-07
u3895,1.5993643445564138e-06
u11575,1.101565220167439e-06
u19949,1.8769455796535344e-07
u24529,2.8656266965799535e-07
u9141,4.918063541106178e-07
u27483,1.3803329731522972e-139
u20287,3.198622890969562e-07
u26874,2.4811992251685713e-07
u1223,1.232904936100703e-05
u19574,3.18831560982015e-07
u26062,5.69842988403353e-08
u9714,1.2588693925359596e-07
u24615,1.3803329731522972e-139
u217,0.0011879231983502744
u27843,1.1579072221249146e-132
u14391,6.010344921149353e-07
u2581,3.205274214715325e-06
u21553,3.619497649732771e-07
u24757,1.3803329731522972e-139
u10575,1.1579072221249146e-132
u11748,4.107166673750899e-07
u21178,1.3803329731522972e-139
u3960,1.0942871055083017e-06
u27542,1.6238384062139875e-09
u7356,5.226021676215161e-07
u6043,8.17983607677413e-07
u22077,4.4822971135351047e-07
u7942,4.573591927497288e-07
u16221,4.2836819870846624e-07
u10752,2.0147816045349733e-07
u5830,6.404231529783731e-07
u18923,3.7282021413698175e-07
u1267,5.081365661448762e-06
u24205,2.1258942427547547e-07
u26291,2.425320897212991e-07
u2165,3.4485798575709174e-07
u3385,3.3084648260230594e-07
u28071,6.786658313220267e-09
u11023,4.869914528078174e-07
u15833,4.220319619161001e-07
u543,1.3971611803903104e-05
u5792,5.100522678243446e-06
u23337,6.873047938272714e-08
u576,0.0031434570481871068
u4636,5.472559655224226e-07
u29314,1.3803329731522972e-139
u12312,1.9383498188355556e-08
u20384,1.3803329731522972e-139
u24863,1.3803329731522972e-139
u12448,3.9673262636905043e-07
u4672,1.6950562230858987e-07
u8014,4.005082944762334e-06
u23618,3.289258842198252e-07
u3441,8.888262167141828e-07
u22751,3.798727257475439e-08
u16286,5.062241366063641e-07
u2362,3.4485798575709174e-07
u7949,1.456923064166052e-07
u1870,1.2472794703359265e-05
u17597,1.008850486292642e-07
u8302,3.291943565087527e-06
u19326,7.661386754962514e-08
u19419,2.4135276983149848e-08
u20598,3.2838499411837076e-09
u14565,3.65618387683953e-07
u22505,1.3803329731522972e-139
u24405,8.916842426186799e-08
u26480,1.3803329731522972e-139
u22337,1.403004063012781e-07
u23045,1.3803329731522972e-139
u10771,1.129559134706924e-06
u1093,2.801293049481678e-05
u11543,4.2082389518620984e-06
u13496,3.7054956876463725e-07
u19958,3.8039261741267643e-08
u13495,4.4125745712082476e-07
u19161,1.3803329731522972e-139
u14263,4.858873803806267e-07
u2440,4.582856241462066e-05
u18106,4.7456722553769793e-07
u27840,9.808087808721554e-08
u1834,0.00015641098066188647
u905,0.00010852546934599391
u15496,8.989264357436755e-07
u24887,3.3784145307631014e-07
u4128,1.8355680765051246e-06
u21390,4.647117941677029e-07
u7392,2.9180877640844366e-06
u14809,6.481664965148678e-07
u11828,4.23963131773172e-07
u16735,1.1069796345451016e-07
u13582,3.430107319202748e-07
u24062,8.413031435282501e-08
u28405,1.3087732489755184e-07
u10909,1.995241969798027e-06
u11305,4.52880403850436e-07
u4659,1.6950562230858987e-07
u16402,4.2324198346782574e-07
u8313,1.7658609222101618e-06
u8022,2.7176478820015406e-06
u5655,3.855135757946652e-06
u18150,3.849628831227399e-07
u11457,3.868734489260047e-07
u29259,1.3803329731522972e-139
u13684,1.6978497153298294e-06
u2705,7.107694925736765e-06
u12949,3.855231922859514e-07
u9801,1.2233002535790264e-06
u29332,4.599405081578709e-09
u11770,4.189694969485156e-08
u14411,1.8964692460380053e-06
u13189,4.7248807457861474e-07
u10990,1.7870622757529661e-07
u28998,1.3803329731522972e-139
u13724,2.9615185558129613e-07
u21482,1.3803329731522972e-139
u15379,2.6523556933375674e-07
u14856,4.445310576688054e-07
u16397,3.4618290327999875e-07
u12514,2.144486442264019e-07
u7754,4.0243071412298853e-07
u8937,1.0464146394831524e-06
u10726,7.728888692773972e-07
u24593,2.9722547818041295e-09
u22304,3.7068664819364045e-08
u24628,3.364594485104679e-08
u19785,3.177834176695613e-07
u8321,1.3111680188967596e-06
u20638,3.489966807208481e-07
u15113,2.578165682381784e-07
u20392,1.2783227568446328e-07
u20648,4.028401504306475e-07
u23760,4.658374305541162e-13
u17110,2.022800595516647e-07
u18129,1.4804992170087425e-07
u17525,3.579943442782622e-08
u5822,5.50549900760939e-06
u25898,2.5081986868511955e-07
u12999,5.323289276281289e-07
u10173,3.2045017481922394e-07
u13923,2.496673422642319e-07
u28660,8.669482187678018e-08
u21713,1.2827145806768485e-08
u28494,1.6148612295320926e-07
u27193,1.3803329731522972e-139
u14318,3.7912104637773874e-07
u22102,4.4823018585000595e-07
u26666,8.227229276916911e-08
u27505,4.94712073829929e-07
u16398,4.8248223462970955e-08
u24215,2.0833023817058172e-07
u14886,3.685679670117988e-07
u27307,1.839559300295589e-08
u2366,3.4485835082411703e-07
u2238,1.5234084577148492e-06
u24852,1.3803329731522972e-139
u14049,6.462215741432578e-07
u23682,3.762994303940221e-08
u28102,3.790360278673504e-08
u28984,1.3803329731522972e-139
u13452,3.4826115171106003e-07
u2043,8.57617838168657e-07
u10239,5.327313792180287e-06
u12308,1.3803329731522972e-139
u28615,7.275716365633178e-09
u21911,4.5781603425144307e-07
u5266,5.069018221492738e-07
u185,0.002097566850396129
u16145,1.1579072221249146e-132
u9085,5.321565574805906e-07
u3796,3.308461323682405e-07
u11890,4.943728980760653e-07
u16012,1.3803329731522972e-139
u455,1.165439034411111e-06
u17130,1.1147254214867392e-07
u3475,3.308461323682405e-07
u21120,1.65130660156406e-08
u10673,3.94020156660756e-07
u16353,6.67070120052477e-07
u15752,4.0092104064047246e-07
u27991,2.0122637088583246e-08
u21780,2.5984579244936453e-08
u648,0.00013414882194321193
u27362,1.3803329731522972e-139
u27816,1.9467400960040522e-07
u16570,4.2882561885378734e-07
u10088,1.2678950203370667e-06
u25068,2.789314760687989e-07
u17519,3.7176651537829615e-07
u1469,2.757808450502941e-07
u2333,3.311576828177902e-06
u20188,4.846773358178411e-06
u26146,1.3803329731522972e-139
u2580,3.5373052228697738e-06
u9958,4.776459398515455e-07
u1692,0.001345710878949707
u19876,8.916049017215553e-08
u21282,7.704600356233871e-08
u26879,8.948203682281656e-08
u8509,5.482266572126725e-07
u20424,6.233963845976505e-07
u9347,3.6161062505491236e-07
u27089,2.7915798968183046e-08
u12234,3.4018200607665887e-06
u1169,4.6043868354480084e-05
u22870,1.5144905626099233e-08
u11579,5.0584755490744947e-08
u22617,2.9702189173925327e-07
u28787,1.3803329731522972e-139
u3375,3.451749235674974e-06
u23262,1.9907506477311322e-07
u21650,1.0157233274030606e-07
u22084,4.4823018585000595e-07
u26350,1.1579072221249146e-132
u17714,1.2700498342683714e-06
u6664,2.683057972317936e-06
u25697,1.1579072221249146e-132
u4294,8.266073908701543e-06
u3868,1.950323083165913e-06
u20874,2.8466339043352818e-08
u18641,5.172651692228325e-07
u28873,1.1921015212254374e-07
u5313,5.112927453001162e-06
u28578,1.3803329731522972e-139
u14795,1.1579072221249146e-132
u9381,1.5394431269653323e-06
u28272,1.1579072221249146e-132
u4075,1.1903453209318286e-05
u19215,3.6500125382277185e-07
u8498,4.3937226603955147e-07
u19497,1.3803329731522972e-139
u7910,5.9679705058498505e-06
u7339,1.2871155982301063e-05
u6878,4.174350303100028e-06
u20884,8.884799769402097e-07
u22048,4.4822971135351047e-07
u6924,5.977713467220596e-07
u5893,3.3000244440173755e-06
u27321,9.343294369653578e-08
u6004,1.9966857425766143e-06
u23518,2.560512373734648e-09
u15476,6.040816246983646e-07
u5467,1.927142545951811e-06
u20337,8.682308859305701e-08
u9832,6.972288822490642e-07
u19991,4.318084373288432e-07
u29150,1.3803329731522972e-139
u1599,0.00011559443275805772
u10255,3.044478535077524e-07
u3656,3.759610499787879e-07
u7475,5.866245964172729e-07
u29017,1.250201531677014e-07
u8769,1.557562855044178e-06
u2230,2.163068380711286e-06
u12374,9.603366761497066e-10
u21015,4.329065187130495e-08
u26336,1.3803329731522972e-139
u11951,1.3803329731522972e-139
u13181,5.199166721568861e-07
u26563,1.3803329731522972e-139
u4589,4.076944860891433e-06
u28132,3.2665410232683887e-07
u17927,1.5515407479829343e-08
u25334,1.3803329731522972e-139
u15370,3.5821991340518413e-07
u25811,1.2114794725636788e-07
u26883,1.3803329731522972e-139
u4842,3.885037654489046e-07
u18423,2.28351094792022e-07
u7151,9.527882127400714e-07
u9149,2.3704379855440927e-06
u4640,4.836279542184627e-07
u7181,3.6171308948853193e-07
u9638,2.848023602247177e-07
u23113,2.8116811964517346e-08
u23698,3.6073653247400345e-07
u10069,2.006472522715206e-06
u20877,4.193924527876817e-10
u12832,4.2652918726228525e-07
u28530,6.084934306539266e-08
u27393,1.3803329731522972e-139
u14603,3.443515355854518e-07
u371,0.00014604528721107196
u13235,4.841589286637575e-07
u8082,1.1801708638631046e-06
u23047,1.5638442671083375e-08
u5019,1.6950562230858987e-07
u13175,1.6380360682158467e-06
u27404,1.3803329731522972e-139
u29199,2.3610545992869373e-07
u28550,1.3803329731522972e-139
u12439,4.785695236205078e-07
u23078,1.24855564576469e-07
u27947,1.655957387081676e-07
u398,1.4736223398172464e-05
u25316,2.9107234918015493e-07
u5684,2.2614156803121916e-06
u8840,3.9609861289941844e-07
u20688,2.789632239651085e-07
u7957,9.44997462495036e-08
u16141,3.5313702153215045e-07
u4478,7.767639650494071e-06
u20639,2.1310461891862795e-07
u23896,2.842077391086311e-07
u5077,6.37694490767844e-07
u22577,1.8164042964876045e-07
u22875,1.5144905626099233e-08
u20408,3.5369814456815867e-07
u13567,3.331658477732362e-07
u22260,6.41895945731329e-08
u4681,2.3283468448755005e-07
u17722,2.537274426795555e-07
u24049,1.3803329731522972e-139
u6315,6.382789990968314e-07
u9998,3.795760604461477e-07
u15356,4.701110884980042e-07
u16068,1.1678602558747277e-07
u22392,9.889221268253823e-09
u13029,6.685524122191542e-07
u6541,3.0335416472255266e-06
u13069,1.3252739131344266e-06
u20166,7.337739119241654e-08
u26738,9.280015903173609e-09
u7000,3.5364669690398735e-06
u10581,1.2185948343634158e-09
u5623,1.294436582364893e-06
u9268,4.0367951914607075e-07
u5055,1.3803325399565549e-07
u4934,1.6950562230858987e-07
u18803,2.1301252093619524e-07
u18535,1.9552888284522556e-07
u12507,4.836562051456252e-07
u20895,1.0536948924017659e-07
u25060,2.688210274325393e-07
u22223,1.894019219213923e-07
u642,7.649456085432155e-05
u1782,4.482663363740118e-07
u6398,5.598065561057661e-07
u22977,2.4781885963239024e-07
u23000,2.0630951520627067e-07
u28732,1.187428064968694e-11
u12147,3.375631666774156e-07
u21990,2.659355425568454e-08
u2494,1.2917118775853424e-06
u5507,2.767525177986809e-06
u28801,4.198410436127432e-08
u11615,1.15526018929914e-06
u15174,1.383260378826221e-06
u24301,3.05271747928078e-08
u9176,4.397231949216156e-07
u3278,1.0668707468465137e-05
u27824,5.218773172475295e-09
u9096,4.4298902054786866e-07
u7112,9.196421134223803e-07
u19285,2.7718264967545404e-09
u24817,1.2067625716760453e-08
u8878,9.343302864722187e-07
u229,0.004729672121438145
u12029,4.0605207434983527e-07
u19342,8.061281328743974e-08
u29158,1.1218755839846384e-07
u8882,4.192604233716886e-07
u8244,1.8985690431259645e-07
u19316,3.6942141334564124e-07
u9274,1.2235039236280147e-06
u7550,4.2434184906328266e-07
u11344,8.63791249149087e-07
u23759,2.549591611604155e-07
u3012,3.171924991453371e-05
u5087,8.820197203357774e-07
u9277,8.299405160621681e-07
u8863,2.7013319935713095e-06
u14744,8.027290134090618e-07
u26744,6.7866511288566385e-09
u23796,1.8854276845617092e-08
u6659,4.3803329950061803e-07
u7003,1.3708595194198335e-06
u20356,2.172475208730941e-07
u19200,3.293942603585828e-08
u28539,2.55772995124775e-07
u18771,2.189981431403148e-07
u4814,3.3580550007561063e-07
u11446,1.1090340292269423e-06
u17,1.7647962482766979e-06
u20064,1.4332861811186416e-08
u6819,2.1707284666355555e-06
u16922,4.3249550354151916e-07
u7717,9.684466567698085e-07
u15613,3.414175797999112e-07
u20984,3.589393702952011e-07
u22629,1.1282088586088892e-07
u6919,4.7392499898072944e-07
u266,0.00022439861007516042
u4091,1.0084059725055837e-05
u3193,4.5619722121567513e-07
u5778,4.6932438095157807e-07
u21897,2.6617893909612123e-07
u8660,3.1525770997707705e-07
u7413,3.734705155581766e-07
u2395,1.0453411858722223e-05
u15303,2.992307666935995e-07
u28298,1.0733490447933007e-07
u1148,2.5767278879896348e-05
u8335,5.383304267810738e-07
u28147,3.6683154125915836e-08
u15946,3.995405194543713e-07
u12347,4.460344057303533e-07
u18531,3.596274881099092e-07
u26533,1.3803329731522972e-139
u3844,1.1486610685716141e-05
u17339,9.52223636314128e-07
u4563,1.3940092608771122e-06
u9679,1.545551438655401e-06
u12178,1.6348896476408527e-06
u3951,9.919636940299312e-07
u7589,5.212340064821466e-07
u19720,3.177834176695613e-07
u2795,1.6759885337231623e-07
u17005,3.2154863210713165e-07
u20264,2.75607678561396e-07
u25595,1.3803329731522972e-139
u19563,1.986961201618765e-07
u24039,1.655676154356663e-07
u2530,8.772590560626334e-08
u1028,1.79708669643862e-07
u6928,2.483625857627001e-06
u390,0.000442681980002347
u1425,5.654794985732632e-05
u17296,4.1035646394895437e-07
u602,4.298786747388794e-06
u8206,1.4135638497993274e-06
